description,name,price,url
"Fender 1963 Strat Aged 3 Color Sunburst Relic, custom shop, sort for leightweight Alder Body, rift sawn medium tint Maple Neck, rosewood fretboard (dalbergia latifolia), 10/56 ""V"" neck shape, 9,5"" Radius, bone nut, 21 Dunlop vintage frets, handwound fat 60s pickup set, modern strat wiring, 5-way swtich, Vintage Hardware, Vintage Tremolo, 3 ply black pickguard, Finish: Aged 3 Color Sunburst, Nitro Lacquer, incl. Case, cable & certificate, made in USA, serial number:",Fender 1963 Strat Aged 3CSB Relic,"€4,699",https://www.thomann.de/ie/fender_1963_strat_aged_3csb_relic.htm
"Jackson Chris Broderick Pro CAB FR 6 BLK; ST-Style Electric Guitar; Body: Mahogany  (Khaya Ivorensis); Neck: Maple; Fingerboard: Laurel; Neck Mount: Neck Through Body; 24 Jumbo frets; Nut: Floyd Rose Locking; Nut Width: 42,9 mm (1,69""); Scale: 648 mm (25,5""); Fingerbard Radius: 305 mm (12""); Pickups: DiMarzio Chris Broderick CB6 (Bridge), DiMarzio Chris Broderick CB6 (Neck); Controls: Volume (Push-Pull), Tone, Mini-Toggle Kill Switch; Switch: 3-Way Toggle; Tremolo: Floyd Rose Special; Hardware Finish: Black; Colour: Gloss Black; Stock Strings: .010-.046 ",Jackson Chris Broderick ProCAB FR6 BK,€919,https://www.thomann.de/ie/jackson_chris_broderick_procab_fr6_bk.htm
"Designed by Dave Friedman and Grover Jackson. Aged woods, nitrocellulose lacquer and PLEK-finished bundle. Body: Alder. Bolt-on neck: Maple. Fretboard: Rosewood. White dot fretboard inlays. 22 Jumbo frets. Nut width: 42.8 mm. Scale: 648 mm. Compound fretboard radius: 254 to 355.6 mm (10"" - 14""). Pickups: Friedman Classic humbucker (bridge and neck). Volume control. 3-Way toggle switch. Floyd Rose tremolo. Chrome-plated hardware. Closed machine heads. Colour: Vintage White. Case included. Made in USA. Electric Guitar",Friedman CALI-ARVHH+,"€2,999",https://www.thomann.de/ie/friedman_amplification_cali_arvhh.htm
"Roasted alder body. Riftsawn maple neck. Rosewood fretboard. Neck profile: '60s oval ""C. Scale length: 648 mm. Fretboard radius: 9.5"".. Bone nut. 21 Jumbo frets. Pickups: 3 handwound Dual-Mag Strat single coils (RWRP midrange pickups). Strat 1/2 Blender circuit with Tone Saver Bleed. Volume control. Master tone control with greasebucket. Strat blend control. 5-Way switch. 3-Ply black pickguard. Vintage tremolo. Vintage hardware. Finish: Heavy Relic. Colour: Super Faded Aged 3-Color Sunburst. Includes deluxe case, cable and certificate. Electric Guitar",Fender Strat Dual-Mag II FA3CS Relic,"€4,799",https://www.thomann.de/ie/fender_strat_dual_mag_ii_fa3cs_relic.htm
"Fender 1956 Strat Super Faded Aged 2 Color Sunburst Super Heavy Relic, e-guitar, custom shop, selected alder body, 1 pcs tinted rift sawn maple neck, maple fretboard,11/56 off center ""V"" neck shape, 9,5"" radius, 21x narrow tall frets, 3x handwound fat 50s pickups, fat 50s wiring /w 5 way switch, custom shop vintage tremolo, color: super faded/aged 2 color sunburst, incl. deluxe case and certificate, made in USA,",Fender 56 Strat 2CS Super Heavy Relic,"€4,599",https://www.thomann.de/ie/fender_56_strat_2cs_super_heavy_relic.htm
"Music Man John Petrucci Majesty 6 HM Hydrospace Maple Top, limited to 175 pc. world wide, electric guitar, John Petrucci signature model, alder body, flamed maple top, flamed mape/mahogany neck (Swietenia Marcophylla) (neck-thru), ebony fretboard, 24 stainless steel jumbo frets, blue majesty inlays, 648mm scale, 17"" radius, 43mm nut width, Schaller M6-IND locking tuners, 2x DiMarzio humbucker Dreamcatcher and Rainmaker pickups, Custom Music Man JP piezo floating tremolo, Fishman piezo system with adjustable EQ, gain boost via push/push poti, coilsplitting via push/push poti, momentary switch for mono or stereo jack, finish: Hydrospace, incl. case, made in USA",Music Man John Petrucci Majesty 6 HS Ltd,"€6,999",https://www.thomann.de/ie/music_man_john_petrucci_majesty_6_hs_ltd.htm
"PRS Custom 24 DS Dark Cherry Burst, e-guitar, mahogany body (khaya ivorensis), flamed maple top, mahogany neck (swietenia macrophylla - origin India/Indonesia), rosewood fretboard (dalbergia latifolia), pattern Regular neck shape, 635 mm scale, 24 frets, mother of pearl birds fretboard inlays, 2x TCI tuned uncovered 85/15 humbucker, 1x volume control, 1x tone control, 5 - way blade switch, PRS Gen III Tremolo, PRS Phase III Locking tuners, hybrid hardware, nitro finish, colour: Dark Cherry Burst, incl. PRS case,",PRS Custom 24 DS,"€3,899",https://www.thomann.de/ie/prs_custom_24_ds_524038.htm
Body: Mahogany. Top: Flamed maple. Neck: Mahogany. Fretboard: Rosewood. Birds fretboard inlays. Neck profile: Pattern Thin. Scale length: 635 mm. 24 Frets. Pickups: 2 Uncovered 85/15 humbuckers. 1 x Volume and 1 x tone control. 5-Way blade switch. PRS Gen III tremolo. PRS Phase III locking machine heads. Nickel hardware. Nitro lacquer. Colour: McCarty Sunburst. Includes PRS case. Electric Guitar,PRS Custom 24 MS,"€3,999",https://www.thomann.de/ie/prs_custom_24_ms_499803.htm
"PRS Custom 22 Piezo AE Aquamarine, electric guitar, mahogany body (khaya ivorensis), flamed maple top, mahogany neck (swietenia macrophylla), pattern neck shape, 635 mm scale, rosewood fretboard (dalbergia latifolia), 22 frets, Birds fretboard inlays, 2x uncovered 85/15 humbucker, 1x volume control, 1x tone control, 5 - way blade switch, PRS/LR Baggs Piezo system with 3-way switch and blend control, PRS Gen III tremolo, PRS Phase III locking tuners, nickel hardware, colour: Aquamarine, incl. PRS case,",PRS Custom 22 Piezo AE,"€4,399",https://www.thomann.de/ie/prs_custom_22_piezo_ae.htm
"LSL Saticoy CB Cobalt Blue Medium Aged, electric guitar, ""old growth"" alder body, ""old growth"" maple neck (gloss), maple fretboard, ´56 recreation ""V"" neck shape, 9,5"" fretboard radius, 21x 6105 frets, 3x custom ´56 spec pickup, volume and 2x tone pot, LSL special bridge /w 6 screw tremolo, white pickguard, vintage tuner, finish cobalt blue, incl. Case, made in USA",LSL Saticoy CB Medium Aged,"€2,859",https://www.thomann.de/ie/lsl_saticoy_cb_medium_aged.htm
"Scott Henderson Signature model. SSCII Silent Single Coil System reduces 50 & 60 Hz mains humming without affecting the sound. No batteries, only transparent hum suppression. No tremolo cover, wood is removed inside the tremolo recess to increase the effective area. Body: Alder. Bolt-on neck: Roasted maple. Fretboard: Rosewood. White dot fretboard inlays. Neck profile: D .800""-. 880"". 22 Jumbo frets. Graph Tech TUSQ nut. Nut width: 41.9 mm (1.65""). Scale: 648 mm (25.5""). Fretboard radius: 406 mm (16""). 3-Ply parchment pickguard. Pickup: Suhr ML Standard (not hot) - Aged Green (bridge), Suhr ML Standard - Aged Green (middle) and Suhr ML Standard - Aged Green (neck) single coils. 2 Volume controls and 1 tone control. 5-Way toggle switch. Gotoh 510 tremolo. Chrome hardware. Suhr locking machine heads. Colour: Seafoam Green. Case included. Made in USA. Electric Guitar",Suhr Scott Henderson SFG,"€3,799",https://www.thomann.de/ie/suhr_scott_henderson_sfg.htm
"Fender 1955 Strat Faded/Aged Sea Foam Green Heavy Relic MBJS, masterbuilt by Jason Smith, custom shop, electric guitar selected two piece ash body, one piece tinted maple neck,  1954 ""U"" shape (.900""-.970""), 9,5"" radius,21x 6105 frets, 3x handwound ´55s singlecoil (RWRP middle) pickups, 1-ply parchment white pickguard, 5-way pickup selector, vintage strat wiring, C/S vintage tremolo bridge, Kluson style tuner, nickel/chrome hardware, color: Faded/Aged Sea Foam Green, incl. case, strap & certificate",Fender 55 Strat FASFG Relic MBJS,"€7,444",https://www.thomann.de/ie/fender_55_strat_fasfg_relic_mbjs.htm
"Sapphire blue transparent RW relic. Custom shop. Body: Alder. Neck: One-piece quartersawn maple. Fretboard: Dark rosewood (Dalbergia latifolia). Neck profile: '60s Oval ""C"" (.790"" - .930""). Fretboard radius: 241.3 mm (9.5""). Thumbwheel truss rod access. 22x Sanko 6150 frets. Hand-wound 3x Custom Shop '69 Strat pickups (RWRP mid pickup). White pearl pickguard. 5-Way switch. S1 Switch. Controls: 1x Volume and 2x Tone. Vintage Mod #2 wiring. C/S Vintage tremolo. Schaller American Standard machine heads. Nickel hardware. Bone nut. String tree. Colour: Sapphire blue transparent. Includes Custom Shop case and certificate. Electric Guitar",Fender American Custom Strat SBT RW,"€3,885",https://www.thomann.de/ie/fender_american_custom_strat_sbt_rw.htm
"Body: Alder. Top: Exotic Maple (maple). Bolt-on neck: Maple / Purpleheart. Fretboard: Bird's eye maple. Mother of Pearl Dot fretboard inlays. Neck profile: RG j.custom Asymmetric Super Wizard - thickness at the 1st fret: 17 mm / thickness at the 12th fret: 21 mm. Scale length: 648 mm (25.51""). Fretboard radius: 430 mm (16.93""). Locking nut. 24 Jumbo frets. Pickups: DiMarzio The Tone Zone (bridge) and DiMarzio Air Norton (neck) humbuckers and DiMarzio True Velvet Single Coil (middle). 1 x Volume and 1 x tone control. 5-Way switch. Lo-Pro Edge tremolo. Gotoh machine heads. Chrome hardware. Strings: .009 / .011 / .016 / .024 / .032 / .042. Colour: Salamandra. Includes tremolo arm, multitool, strap lock pin, certificate and case. Made in Japan. Electric Guitar",Ibanez JCRG2001-SAL,"€7,099",https://www.thomann.de/ie/ibanez_jcrg2001_sal.htm
Alder body. Maple continuous neck. Maple fretboard. Offset Square fretboard inlays. Scale: 648 mm. Floyd Rose locking nut. 22 Jumbo frets. DiMarzio Super Distortion humbucker (bridge) pickup system. Volume control with push/pull function for voice selector. Floyd Rose 1000 Series locking bridge. Grover Rotomatics 18:1 locking machine heads. Dunlop Original Straplok system. Black hardware. D'Addario NYXL strings (.009 - .046). Colour: Candy Apple Red. Suitable gig bag: BC Rich Model D (not included). Suitable hardshell case: BC Rich Premium Custom Shop Shredzilla (not included). Made in Indonesia. Electric Guitar.  Register your instrument at www.w-distribution.de/Warranty to extend the warranty to 4 years.,BC Rich Gunslinger II Prophecy FR CAR,€999,https://www.thomann.de/ie/bc_rich_gunslinger_ii_prophecy_fr_car.htm
"2020 Summer Event Custom Shop Model. Alder body. Tinted AAA flamed maple neck. Rosewood fretboard. Neck profile: '65 ""C"". Scale length: 648 mm. Fretboard radius: 9.5"". Bone nut. 21 Narrow Tall frets. Pickups: 3 hand-wound Fat '50s (RWRP) Singe Coils. Vintage Modified Wiring # 2 with Tone Saver Bleed. 5-Way switch. 3-Py eggshell pickguard. Vintage tremolo. Vintage hardware. Finish: Relic. Colour: Aged Daphne Blue Sparkle. Incldues case and certificate. Electric Guitar",Fender 65 Strat ADB Sparkle Relic,"€5,199",https://www.thomann.de/ie/fender_65_strat_adb_sparkle_relic.htm
"ESP E-II Horizon NT-II EMG See Thru Black Cherry Sunburst; electric guitar, body: mahogany (Khaya Ivorensis), top: quilted maple, 3-piece maple neck, ebony fingerboard (Diospyros Crassiflora), 305mm radius, ""thin U"" neck profile, 42mm nut width, bone nut, 24XJ frets, 648mm scale, pickups: EMG 66TW Brushed Black Chrome Humbucker (neck) and EMG 57TW Brushed Black Chrome Humbucker (bridge), Controls: 1x Volume control (push/pull), 1x Tone control (push/pull), 3-way toggle switch, Hardware: black, Gotoh locking tuners, Gotoh TOM bridge and tailpiece, Finish: See Thru Black Cherry Sunburst Sunburst, includes. Case, Original strings: Elixir Nanoweb Light (.010/.013/.017/.026/.036/.046), Made in Japan.,",ESP E-II Horizon NT-II EMG STBCSB,"€2,599",https://www.thomann.de/ie/esp_e_ii_horizon_nt_ii_emg_stbcsb.htm
"Fender 1963 Stratocaster Aged Olympic White Journeyman Relic, electric guitar, custom shop, selected alder body, quartersawn maple neck, roundlam rosewood fretboard (dalbergia latifolia), ´63 ""C"" neck shape, 9,5"" radius, 21x narrow tall frets, 3x handwound fat 60s singlecoil pickups, 3-ply mint green pickguard, vintage modified#2 wiring /w tone saver, nickel hardware, vintage tremolo, finish Aged Olympic White, nitro lacquer, incl. case & certificate, made in USA",Fender 63 Strat AOW Relic,"€3,990",https://www.thomann.de/ie/fender_63_strat_aow_relic.htm
"SSCII Silent Single Coil System reduces 50 & 60 Hz mains humming without affecting the sound, no batteries, only transparent humming suppression. Body: Alder. Neck: Maple. Fretboard: Ahon. Neck attachment: Bolt-on. Neck profile: 60's C Vintage S standard .810, .930. Inlays: White dots. 22 Stainless steel medium frets. Nut: Graph Tech TUSQ. Nut width: 41.9 mm (1; 65""). Scale length: 648 mm (25.5""). Fretboard radius: 9"" to 304.8 mm (12"") compound radius. Pickguard: Parch ment 3-Ply. Pickups: Suhr SSV Humbucker black (bridge), suhr V60LP white (middle), Suhr V60LP white (neck). Controls: Volumes, Tone, Tone. Switch: 5-Way. Tremolo: Gotoh 510. Hardware Surface: Chrome. Machine heads: Suhr Locking. Includes gig bag. Colour: Seafoam Green. Strings: (.010-046). Made in USA. ST-Style Electric Guitar",Suhr Classic S ST HSS MN SG,"€2,799",https://www.thomann.de/ie/suhr_classic_s_st_hss_mn_sg.htm
"Body: Alder. Top & Back: Burled maple. Neck: Maple. Neck attachment: Bolt-on. Fretboard: Ebony. Fretboard inlays: Pearloid small offset dots. Neck profile: Slim D. Fretboard radius: 406 mm (16""). Scale (multi scale): 635 - 686 mm (25"" - 27""). Nut width: 54 mm (2.13""). Nut: Kahler O nut locking. Frets: 24 Jumbo. Pickups: Seymour Duncan Angled Sentient (bridge)- & Seymour Duncan Angled Nazgul (neck) humbuckers. Volume control with push-pull function. Tone control. 3-Way toggle switch. Tremolo: Kahler multi-scale. Hardware: Black. Machine heads: Grover 18:1. Strings: D'Addario EXL120-8, .009 - .065. Colour: Satin Natural Black Burst. Includes a case. 8-String Electric Guitar",Dean Guitars Exile SL Multiscale 8 K SNBB,"€2,499",https://www.thomann.de/ie/dean_guitars_exile_sl_multiscale_8_k_snbb.htm
"Custom Shop. Body: Ash. Neck: Quartersawn maple neck. Fretboard: Maple. Neck profile: 10/56 ""V"". Radius: 7.25"". Frets: 21x 6105. Pickups: 3x Handwound Ancho Poblano. Pickguard: 1-Ply white. Modern Strat wiring with 5-way switch. Tremolo: C/S Vintage-style with flatter ball end holes. Machine heads: Vintage. Colour: Vintage White. Includes a case, strap and certificate. Made in the USA. Electric Guitar",Fender 57 Strat Ash VWT NOS,"€3,885",https://www.thomann.de/ie/fender_57_strat_ash_vwt_nos.htm
"The SSCII Silent Single Coil System reduces 50 and 60 Hz mains humming without affecting the sound. No batteries, only transparent hum suppression. Body: Alder. Bolt-on neck: Maple. Neck profile: '60s C Vintage Standard .810 - .930. Rosewood fretboard (Dalbergia latifolia). Fretboard inlays: White dots. 22 Stainless Steel medium frets. Nut: Graph tech TUSQ. Nut width: 41, 9 Mm (1.65""). Scale: 648 mm (25.5""). Compound fretboard radius: 229 to 305 mm (9"" - 12""). Pickguard: Parchment 3-Ply. Pickups: 2 Suhr V60LP White (bridge and middle) and 1 Suhr V60 White (neck) single coils. 1 Volume knob and 2 tone knobs. 5-Way toggle switch. Tremolo: Gotoh 510. Chrome hardware. Machine heads: Suhr Locking. Ex-factory stringing: .010"" - .046"". Colour: Surf Green. Gig bag included. Made in USA. Electric Guitar",Suhr Classic S ST SSS RW SG,"€2,899",https://www.thomann.de/ie/suhr_classic_s_st_sss_rw_sg.htm
"Body: Alder. Poplar burl top. Bolt-on neck: Maple. Fretboard: Ebony. Perloid Block fretboard inlays. Neck profile: ""Slim D"". Fretboard radius: 406 mm. 24 Jumbo frets. Nut width: 43 mm. Scale: 648 mm. Pickup: EMG 57 TW (bridge) and EMG 66 TW (neck) humbuckers - both splittable. 1 Volume control and 1 tone control. 5-Way toggle switch. Floyd Rose 1000 tremolo. Brushed nickel hardware. Mini Grover 18:1 machine heads. Ex-factory stringing: D'Addario EXL120 .009 - .042. Colour: Satin turquoise burst. Electric Guitar",Dean Guitars Exile Select F BP STQB B-Stock,€999,https://www.thomann.de/ie/dean_guitars_exile_select_f_bp_stqb_b_stock.htm
"ESP LTD SC-20 3-Tone Burst, ST-Style electric guitar; Body: Alder; Neck: Maple; Fingerboard: Macassar Ebony; Neck Mount: Neck Through Body; Neck Shape: Thin U; 24 Jumbo frets; Nut: molded; Nut Width: 42 mm (1,65""); Scale: 648 mm (25,5""); Fingerboard Radius: 350 mm (13,78""); Pickups: Seymour Duncan JB (bridge), ESP Designed LH-150 (middle), ESP Designed LS-120N (neck); Controls: Volume, Tone; Switch: 5-Way, Bridge: Tonepros Locking TOM String Thru; Hardware Finish: Chrome; Tuners: LTD Locking; Colour: 3-Tone Burst; incl. Case; Stock Strings: D'Addario XL110 (.010/.013/.017/.026/.036/.046)",ESP LTD SC-20 3-Tone Burst,"€1,399",https://www.thomann.de/ie/esp_ltd_sc_20_3_tone_burst.htm
"Body: Poplar. Top: Quilted maple. Bolt-on neck: Maple. Fretboard: Amaranth. Fretboard inlays: Pearloid sharkfins. Frets: 24 jumbo. Nut: Black plastic. Nut width: 42.9 mm (1.69""). Scale: 648 mm (25.51""). Compound fretboard radius: 305 - 406 mm (12"" - 16""). Pickups: 2 Jackson High Output humbuckers. Controls: Volume & Tone. 3-Way switch. Bridge: Jackson HT6 string-through-body. Hardware: Black. Machine heads: Closed Jackson diecast. Strings: NPS .009 - .042. Colour: Transparent Purple Burst. Electric Guitar",Jackson JS32Q DKA HT Trans.PurpleBurst,€305,https://www.thomann.de/ie/jackson_js32q_dka_ht_trans.purpleburst.htm
"Jackson PC-1 Phil Collen Satin Grey LTD USA, Custom Shop electric guitar, artist signature, caramelized mahogany body (Swietenia Macrophylla), caramelized quartersawn maple neck, graphite reinforcement, maple fretboard, matching headstock, 24 jumbo frets, 12""-16"" compound fretboard, 43mm nut width, scale 648mm (25,5""), pickups PC-1 sustainer driver (neck), diMarzio HS-2 humbucker (middle) and diMarzio Super 3 humbucker (bridge), original floyd rose tremolo, 5 way switch, volume and tone control, intensity control, 2 mini switch for sustainer, black hardware, finishSatin Grey, incl. case and certificate, made in USA",Jackson PC-1 Phil Collen SatinGrey LTD,"€3,444",https://www.thomann.de/ie/jackson_pc_1_phil_collen_satingrey_ltd.htm
"Body: Alder. Maple neck. Fretboard: Maple. Matte neck finish. 22 Frets. Scale: 648 mm. Nut width: 42 mm. Pickups: 1 New Player AlNiCo II humbucker (bridge) and 2 New Player AlNiCo V single coils (middle & neck). Controls: Volume, tone (neck & middle) and tone (bridge). 5-Way toggle switch. 2-Point tremolo. Standard sealed machine heads. Ex-factory stringing: Fender .009 - .042 (article nr . ). Colour: Polar white. Electric Guitar",Fender Player Series Strat HS B-Stock,€664,https://www.thomann.de/ie/fender_player_series_strat_hs_b_stock_458332.htm
